education,cgpa,experience,projects,internships,skills_count,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,certifications,has_github,has_linkedin,resume_score,readiness_level
3,8.24,0.5,1,0,11,4,2,1,1,1,0,1,0,61.1,1
2,5.49,0.2,2,0,15,2,7,3,1,1,0,1,0,84.0,1
3,7.45,0.4,2,2,15,0,1,3,1,8,1,1,1,73.6,1
3,7.96,0.6,1,2,12,3,3,1,1,2,3,1,1,58.9,2
3,8.01,2.7,2,0,9,4,1,1,0,0,1,0,1,57.3,2
2,7.64,0.5,4,2,16,3,4,2,2,1,1,0,1,81.9,2
2,8.32,1.9,0,1,15,6,3,3,2,0,3,1,1,90.6,1
2,9.52,2.6,2,2,16,3,4,3,2,1,1,0,1,86.5,2
2,9.39,5.3,1,3,19,6,5,2,2,1,1,1,1,98.0,3
1,10.0,4.0,2,2,16,1,2,2,6,1,2,1,0,88.8,3
2,9.05,0.2,2,1,18,0,1,4,2,7,2,1,1,64.5,1
2,8.12,0.3,0,3,14,1,5,3,3,1,0,0,1,71.2,2
1,8.28,4.8,7,3,16,2,7,2,1,0,2,1,0,96.6,3
2,8.87,6.0,2,1,15,1,7,3,3,0,2,1,1,97.7,3
2,7.42,3.3,4,1,13,8,2,2,0,0,0,0,1,78.6,3
2,8.32,2.8,2,1,15,6,4,2,1,0,2,1,0,98.0,3
2,8.19,0.7,0,1,12,3,3,1,2,2,1,1,0,69.9,2
3,9.46,1.0,6,1,17,5,5,3,1,1,2,0,1,83.2,3
2,8.75,2.0,1,0,19,3,7,4,2,1,3,1,1,82.2,2
0,8.61,0.1,1,2,20,1,1,4,2,8,0,1,0,82.1,2
2,9.46,0.6,1,1,9,2,2,1,1,2,2,0,0,76.0,1
3,9.09,2.2,4,3,12,3,2,2,1,2,2,1,1,80.5,3
2,8.36,1.0,1,0,11,5,1,1,1,0,1,0,1,67.9,2
2,7.0,0.9,1,0,17,0,1,3,2,7,1,1,1,82.7,2
3,7.28,3.8,2,3,13,7,1,2,0,0,1,1,1,79.4,3
2,8.58,1.6,5,0,15,3,5,2,2,1,0,0,0,64.8,2
2,9.36,5.6,4,2,14,3,4,3,2,0,3,0,0,88.8,3
2,8.15,0.3,4,2,14,1,3,2,7,0,1,0,0,84.7,2
3,9.99,1.1,3,3,13,4,5,2,1,0,1,0,0,74.5,3
2,8.36,1.7,4,1,12,0,2,2,6,0,2,1,1,68.9,2
2,7.99,0.4,2,1,12,8,0,1,1,0,4,1,0,68.5,2
2,6.64,6.3,2,2,18,6,4,2,2,0,0,1,0,98.0,3
2,8.15,0.5,0,1,16,6,5,2,1,0,1,1,1,69.3,1
2,6.09,0.2,2,0,14,1,2,3,1,4,2,1,1,79.3,2
4,8.83,2.4,2,2,15,0,3,2,7,0,3,0,0,77.9,2
2,6.97,0.1,4,2,14,3,3,2,1,1,1,0,0,61.3,2
2,7.13,0.0,2,1,17,5,4,3,1,0,0,1,1,73.5,2
3,7.67,0.3,0,1,15,8,1,2,1,0,2,1,1,69.5,2
0,8.27,1.5,4,0,11,5,1,1,1,0,1,1,1,65.1,2
3,8.88,3.7,3,0,14,1,1,3,1,4,1,1,1,86.6,2
2,7.19,0.2,2,1,16,4,4,2,2,0,2,1,1,70.1,1
2,7.82,0.4,1,0,16,5,3,3,1,1,2,0,1,79.9,2
2,8.13,0.8,2,1,11,0,3,2,4,0,0,1,1,82.6,1
0,7.54,3.4,2,1,10,3,3,2,1,0,1,1,1,96.4,2
3,8.19,2.0,4,3,11,3,2,2,1,2,0,1,0,70.6,3
2,7.14,0.4,3,3,16,3,7,3,1,0,2,1,1,87.3,2
2,8.09,1.1,0,2,12,1,1,2,1,4,3,0,0,83.1,2
1,6.39,12.2,4,3,11,3,2,1,1,1,0,1,1,98.0,3
0,8.13,6.0,4,0,15,1,2,3,1,4,1,1,1,86.9,2
3,8.65,0.5,1,1,14,1,1,3,2,4,3,1,1,76.2,2
2,8.85,2.2,2,1,14,2,6,2,3,0,0,0,1,73.2,2
2,6.72,0.1,2,0,17,9,1,2,1,0,1,0,1,74.0,1
2,8.01,4.0,8,1,16,4,3,2,2,1,1,1,1,67.5,3
0,8.29,2.6,1,1,8,5,0,2,0,0,0,0,1,51.7,1
0,7.55,0.6,4,0,20,6,5,2,2,1,3,0,1,83.0,2
4,9.15,0.2,1,2,14,1,6,2,1,0,1,1,1,89.7,2
2,7.07,4.1,3,2,16,7,2,2,1,0,3,1,1,70.1,3
3,7.6,4.0,6,2,15,2,5,3,3,0,3,1,1,79.5,3
2,8.02,3.7,2,2,15,1,2,4,1,5,3,1,1,96.0,3
0,6.07,1.3,1,0,16,1,1,3,2,5,1,1,1,95.8,2
2,9.13,0.8,2,1,15,1,3,2,7,1,3,0,0,66.2,2
3,8.77,4.3,2,1,13,0,1,3,2,5,0,0,1,87.5,2
2,10.0,5.5,5,0,12,1,1,1,5,1,1,1,1,90.7,3
2,9.24,0.6,1,1,17,4,4,3,2,0,0,1,1,87.6,2
3,9.08,4.1,8,3,12,7,1,2,1,0,1,1,1,78.0,3
3,8.67,6.7,6,2,9,5,2,1,0,0,2,0,0,89.7,3
2,8.58,7.3,5,3,14,0,2,4,1,5,1,0,1,93.4,3
2,7.97,0.9,2,1,11,3,2,2,1,1,0,1,0,68.7,1
2,7.27,2.4,2,1,11,2,2,2,1,2,2,1,1,74.6,1
3,7.54,1.3,6,1,15,4,3,3,1,0,1,1,1,83.0,2
2,8.17,1.9,1,1,16,5,4,2,2,1,0,1,0,68.7,2
2,6.68,1.6,1,3,13,2,2,2,2,1,1,1,1,82.6,2
1,8.91,1.9,2,1,17,2,6,2,3,0,0,1,1,77.8,3
3,9.01,0.1,1,1,15,1,1,2,2,6,1,1,0,73.8,2
2,8.25,2.3,1,0,9,2,3,1,1,1,1,0,1,66.3,2
3,9.06,1.9,2,3,14,1,3,2,5,0,1,1,0,62.7,2
2,5.86,2.0,3,2,17,4,3,2,2,2,0,1,1,87.0,1
2,7.5,4.0,1,1,13,1,1,2,5,0,1,1,0,78.7,2
1,7.65,0.4,3,2,11,1,1,1,6,1,1,1,1,74.4,1
2,8.39,4.3,4,2,11,3,3,1,1,1,0,1,1,75.5,3
2,10.0,1.2,0,0,15,1,2,4,1,5,3,1,1,73.8,2
2,7.8,4.7,2,1,13,3,3,2,2,1,0,1,0,86.2,2
2,8.79,4.2,6,3,15,6,3,2,2,1,2,1,1,79.2,3
3,8.01,0.8,1,2,16,3,5,2,2,0,2,1,1,95.6,2
3,8.79,1.7,2,4,18,6,5,2,2,0,1,1,1,80.3,2
0,7.82,0.6,4,0,12,4,2,1,1,1,0,1,1,77.3,1
1,8.37,5.0,5,1,11,7,0,1,0,0,2,1,1,98.0,2
3,9.64,1.0,2,4,13,1,5,3,2,0,1,1,1,73.6,2
4,10.0,4.7,4,0,17,4,4,3,2,1,3,0,1,90.5,3
2,7.42,1.7,2,1,10,0,2,2,1,4,2,0,1,61.9,2
2,7.72,3.9,2,0,14,4,3,2,2,1,2,1,1,72.5,2
2,7.11,0.0,1,0,12,7,0,1,0,0,1,1,0,81.6,1
2,8.36,0.5,2,1,18,5,4,3,1,1,4,1,1,87.4,3
1,8.12,5.6,5,2,14,0,2,2,7,0,1,1,1,98.0,3
2,8.89,0.5,0,1,10,3,2,1,1,1,0,1,0,63.9,1
0,7.25,0.1,1,0,12,3,3,1,2,2,2,1,1,50.1,1
2,8.74,1.2,2,2,12,0,2,2,2,5,1,0,0,63.5,1
2,7.26,1.8,4,0,17,3,5,3,2,0,1,1,1,89.2,3
2,9.51,2.1,5,4,11,1,1,1,5,0,0,1,1,73.3,2
2,7.79,4.8,6,1,15,1,1,4,1,4,2,0,0,81.3,3
2,8.04,4.4,1,0,19,6,3,3,2,1,2,1,0,93.0,3
2,8.16,1.6,3,1,16,6,3,2,1,1,1,0,1,87.7,2
0,5.97,0.0,2,0,15,1,1,4,1,6,0,1,0,89.4,2
0,6.4,0.8,4,0,11,1,1,1,4,1,3,1,1,62.9,2
2,6.86,3.0,3,3,16,0,2,2,2,6,0,1,0,77.4,3
3,8.63,1.1,3,0,11,4,2,1,2,1,0,1,1,79.7,2
3,9.06,0.6,2,2,9,5,0,1,0,0,3,1,0,69.4,2
1,8.04,0.5,2,1,12,2,3,1,2,2,1,1,0,69.6,2
2,7.23,1.1,3,1,18,1,2,4,2,5,0,1,1,85.0,3
2,9.88,0.5,2,3,13,3,2,1,2,1,0,1,0,60.4,2
2,8.72,0.2,0,1,13,8,0,2,1,0,1,1,1,69.7,1
2,9.56,3.0,1,0,13,1,5,4,1,0,1,1,1,78.4,3
1,6.95,1.0,2,0,11,0,2,2,2,4,3,1,1,71.5,1
4,8.15,2.9,4,2,16,1,2,4,1,4,2,1,0,81.7,3
2,7.34,1.3,3,2,10,7,1,1,0,0,2,0,1,70.9,2
3,9.29,3.4,2,3,14,3,3,2,1,1,0,1,1,87.5,3
4,6.58,3.7,4,3,18,4,4,3,2,1,0,0,1,90.8,3
2,9.0,0.1,3,1,13,0,1,4,1,4,2,1,1,65.1,2
3,10.0,0.2,2,2,17,6,5,2,1,0,2,1,1,82.4,2
2,8.71,1.4,0,2,16,6,5,2,2,0,1,1,0,86.6,3
2,9.41,9.6,2,1,16,3,3,2,2,2,0,1,0,98.0,3
4,8.48,5.4,2,1,15,2,7,4,1,0,2,1,1,94.8,3
2,9.0,0.6,3,3,15,6,3,3,2,0,2,0,1,61.1,3
2,7.9,8.4,2,1,12,2,3,1,2,2,0,1,0,86.2,3
2,8.07,5.3,3,0,14,0,1,1,7,1,1,0,1,74.0,3
1,6.32,2.0,1,0,15,1,5,4,1,0,1,1,0,81.3,2
2,7.91,2.4,2,1,13,2,5,2,2,1,1,1,0,68.3,3
2,7.43,6.5,4,1,9,4,2,2,0,0,1,1,1,98.0,3
2,6.54,1.4,4,1,14,2,7,3,1,0,0,1,1,78.6,2
2,8.36,3.7,3,3,18,2,7,2,3,1,1,0,1,81.3,3
2,8.86,6.1,4,0,16,5,5,3,1,0,0,1,1,87.9,3
2,9.29,0.7,4,2,17,5,5,3,1,0,1,0,0,72.0,3
2,8.19,2.8,3,0,14,3,5,2,1,1,4,1,1,68.5,2
1,8.4,1.9,2,2,15,5,5,3,1,0,0,1,0,86.0,2
3,8.74,0.8,2,3,18,2,7,4,3,0,2,1,1,81.8,3
2,9.35,3.0,2,3,12,0,2,1,5,1,1,1,1,78.3,3
2,6.3,0.9,1,0,11,2,3,2,1,1,4,0,1,68.2,2
3,6.12,8.8,5,1,13,3,3,2,1,2,2,1,0,88.4,3
2,8.66,5.2,1,2,10,4,1,1,0,0,1,1,1,70.4,3
2,8.6,4.2,4,3,10,5,2,1,0,0,0,0,1,91.0,3
3,7.9,4.4,2,2,15,1,2,4,1,6,3,1,1,95.2,2
3,7.17,3.2,6,0,16,9,1,1,1,0,1,1,1,84.6,3
3,7.77,2.7,1,5,16,2,5,4,3,0,4,1,1,69.6,3
3,7.98,0.9,2,0,10,1,1,1,4,0,2,1,1,77.2,2
3,8.66,5.2,4,1,13,2,4,2,1,1,0,0,1,80.9,3
2,7.17,0.1,2,3,20,3,6,4,3,1,4,1,0,81.0,3
2,9.63,0.8,3,0,14,2,4,4,1,0,1,1,1,75.0,2
2,7.33,0.9,0,2,12,5,0,2,1,0,1,1,0,64.0,2
2,7.63,1.9,4,2,16,3,4,3,2,0,2,0,1,80.3,3
2,8.58,2.5,3,2,12,2,3,1,2,2,2,1,1,69.8,1
2,6.66,2.4,1,2,12,3,2,2,1,1,2,0,1,74.7,2
2,8.06,2.5,0,0,14,3,4,3,1,0,1,1,1,70.6,2
3,9.96,11.2,4,2,10,5,2,1,1,0,1,1,1,98.0,3
2,9.06,4.8,3,2,18,3,4,4,2,1,2,1,0,82.7,3
3,8.23,0.8,2,1,19,5,5,3,2,0,2,1,1,98.0,3
2,7.21,0.4,0,2,11,2,2,1,2,1,3,0,1,77.8,2
3,7.45,1.2,3,3,13,0,2,1,7,1,3,1,0,82.0,2
3,7.32,6.1,1,3,17,2,7,4,2,1,2,0,0,87.6,3
2,6.71,4.7,3,2,11,4,2,1,1,0,3,1,0,82.5,3
2,7.04,0.9,0,1,14,2,3,2,1,2,3,0,1,86.4,2
2,8.54,1.3,3,2,15,6,3,3,1,0,3,1,1,75.2,3
2,8.61,1.8,4,0,17,1,6,2,3,1,4,1,1,81.2,3
3,9.32,0.9,0,2,15,0,2,3,2,6,0,1,0,90.6,1
2,8.44,1.8,1,1,14,4,3,2,1,1,1,1,1,80.0,2
1,8.92,0.9,0,2,16,6,3,3,1,1,3,1,1,68.9,3
2,7.04,0.6,2,0,16,3,5,4,1,0,1,1,1,80.5,1
3,9.62,5.0,5,2,12,2,2,1,2,2,3,1,1,98.0,3
2,8.38,2.8,2,1,16,5,4,3,1,0,0,0,1,98.0,2
2,7.06,0.5,1,1,18,2,6,3,3,1,1,1,1,70.3,2
4,10.0,0.6,2,2,13,1,1,2,2,5,1,1,1,74.7,2
2,7.08,0.7,1,1,16,1,2,3,1,8,1,1,1,57.0,2
3,8.82,4.1,1,0,15,1,7,3,2,1,3,1,1,98.0,3
2,8.31,0.8,2,1,12,3,2,1,1,1,4,1,1,70.1,2
0,8.58,2.3,3,0,11,6,0,1,0,0,2,1,1,74.5,1
3,9.43,0.0,3,3,9,6,1,1,0,0,3,0,1,42.5,3
2,8.47,0.1,0,0,16,5,3,2,2,1,2,1,1,78.3,1
4,8.59,0.4,2,3,11,6,2,1,0,0,0,1,1,75.7,2
2,10.0,2.0,2,3,12,1,5,3,1,0,0,1,1,81.8,3
3,7.3,0.1,1,5,17,6,3,3,1,1,1,1,1,86.1,3
1,9.02,2.2,2,2,12,0,2,1,7,1,0,1,0,95.3,1
2,7.98,0.8,1,3,15,5,5,2,2,0,2,0,0,75.8,2
2,8.16,1.0,1,0,12,3,3,2,2,1,1,1,1,49.5,1
1,6.4,3.6,3,0,9,4,2,1,1,0,0,0,1,83.4,2
2,8.27,0.7,1,4,14,0,2,4,2,5,3,0,1,71.5,2
2,8.19,2.0,4,2,16,1,2,3,2,7,0,1,1,79.3,3
0,8.92,0.1,1,1,13,8,2,2,0,0,1,0,1,66.2,1
2,9.05,2.2,4,3,14,0,1,3,1,7,0,0,0,87.8,3
2,7.8,7.7,5,0,16,4,5,2,2,0,1,1,1,98.0,3
2,8.02,12.6,10,0,16,9,2,1,0,0,0,1,1,98.0,3
2,6.5,3.4,1,2,19,5,5,3,1,1,3,1,1,81.6,3
3,10.0,1.1,1,3,13,3,2,2,1,2,1,1,1,73.4,2
3,10.0,3.2,3,1,18,3,7,4,2,0,3,1,1,77.1,3
3,8.85,2.0,0,1,14,4,3,2,2,1,2,1,0,70.0,2
2,8.52,5.1,2,1,11,6,1,2,0,0,1,0,1,76.3,2
2,6.33,0.6,4,2,12,0,3,1,6,0,3,1,1,74.4,3
2,8.82,3.4,3,0,8,2,2,1,1,1,1,1,1,66.3,2
2,8.43,1.0,2,1,10,2,2,1,2,1,2,0,0,72.8,2
2,6.12,4.3,3,0,14,1,5,4,2,0,2,1,1,97.4,2
3,7.91,9.8,2,1,9,0,1,1,5,0,0,1,1,98.0,3
2,6.63,0.2,3,0,11,4,1,2,1,0,1,0,0,77.9,1
1,7.27,5.0,2,0,14,5,2,2,1,0,0,0,1,69.5,3
2,6.97,2.4,2,3,11,2,2,2,1,1,0,0,1,72.3,2
2,9.14,0.9,1,5,17,3,7,3,3,0,3,1,1,86.9,3
3,8.51,10.8,3,3,15,2,7,2,1,1,4,1,1,98.0,3
2,8.51,2.0,4,2,12,3,3,1,1,2,2,1,1,79.1,3
2,9.07,2.0,2,1,14,3,2,2,2,1,1,0,1,67.9,2
2,7.12,3.1,3,3,15,4,3,1,2,2,1,1,1,77.1,3
2,10.0,3.3,5,3,12,2,3,2,1,1,2,1,1,87.4,3
3,8.22,1.3,0,1,15,2,5,4,1,1,2,0,1,58.9,2
3,7.47,0.3,3,2,15,0,3,1,7,1,2,0,1,74.2,2
2,7.4,3.7,3,1,13,4,2,2,1,2,2,1,0,75.3,2
2,8.26,1.6,2,1,19,2,6,4,2,1,0,0,1,87.7,2
3,8.18,0.7,3,4,8,5,0,2,0,0,4,1,1,74.2,2
2,8.95,1.4,4,1,17,2,5,4,2,1,4,1,1,78.6,3
1,6.99,0.4,2,2,16,3,5,3,1,0,2,1,1,98.0,2
2,6.18,1.7,2,0,12,4,2,1,1,2,2,1,1,58.4,2
2,7.25,0.5,3,3,10,2,2,2,1,1,0,1,0,50.3,1
2,7.39,4.0,3,1,19,3,4,4,3,1,0,1,1,72.4,3
2,10.0,1.0,7,4,13,8,1,2,0,0,1,1,1,78.5,3
3,8.16,4.0,8,0,13,2,3,2,2,1,0,1,1,73.5,3
2,10.0,1.3,1,4,14,4,3,1,2,1,1,1,1,79.0,3
2,7.66,2.3,2,0,12,3,2,1,2,1,3,1,1,98.0,1
3,7.72,1.1,2,1,12,4,2,1,2,2,0,1,1,79.9,1
3,7.46,1.5,6,0,13,8,0,2,0,0,0,0,1,75.2,1
3,8.32,0.3,4,3,13,3,2,2,1,2,1,0,1,72.1,3
2,7.72,1.1,1,1,15,3,5,3,2,1,0,0,1,83.2,1
2,8.3,2.9,2,0,11,2,3,2,1,2,2,1,1,74.7,2
4,10.0,4.0,2,2,15,0,2,4,2,6,1,1,1,86.2,3
1,6.33,0.1,0,1,13,1,2,4,1,4,1,1,0,61.2,1
3,8.89,1.5,1,1,18,1,7,4,3,1,4,0,1,75.6,2
2,7.96,0.1,2,2,14,0,2,3,2,5,2,0,1,72.3,2
1,7.74,0.7,0,1,10,6,0,1,0,0,2,1,1,67.1,1
3,8.52,0.7,2,2,13,9,1,1,1,0,2,1,0,84.6,3
3,7.41,4.6,2,0,12,5,0,2,1,0,1,1,1,76.0,3
1,6.81,0.1,3,0,16,3,5,2,2,0,2,1,1,74.4,3
2,8.16,3.8,0,2,15,1,2,2,1,5,1,1,1,95.4,2
2,9.71,1.8,7,0,14,4,2,1,2,2,2,1,1,75.4,3
2,7.83,2.4,2,0,14,3,3,1,2,1,2,0,0,57.4,2
2,8.83,1.8,4,0,9,1,1,1,4,1,0,1,1,75.3,2
3,8.22,2.2,2,3,16,1,1,4,2,6,1,1,1,89.8,2
2,9.12,1.1,0,2,13,3,2,2,2,2,3,1,1,78.7,2
3,6.07,2.0,0,3,16,4,3,2,2,1,3,1,1,83.9,3
2,6.41,0.6,3,0,11,4,2,2,1,1,1,0,1,75.5,1
2,10.0,3.1,9,1,14,4,2,1,2,1,0,1,1,98.0,3
2,8.65,3.5,4,0,12,5,2,2,0,0,3,1,1,83.4,3
3,7.66,7.6,2,1,17,6,3,2,2,1,3,0,1,98.0,3
3,10.0,5.5,4,0,11,5,1,2,1,0,1,0,1,98.0,3
2,8.08,7.7,7,1,12,7,1,2,1,0,0,1,1,98.0,3
2,8.06,1.7,4,0,15,0,2,4,2,4,1,0,0,93.5,2
2,7.86,3.7,3,1,16,6,5,3,1,0,3,1,1,98.0,3
1,8.08,3.2,6,1,14,3,3,2,1,1,2,1,0,62.9,2
2,7.32,0.0,2,3,12,4,2,1,2,2,0,1,0,68.4,2
2,8.85,1.8,5,0,15,4,3,1,1,2,0,1,0,75.6,2
2,7.44,1.1,3,3,13,2,2,2,1,2,2,0,1,70.3,2
2,9.78,0.1,1,2,14,7,1,2,1,0,0,0,1,62.1,1
2,8.18,6.2,4,0,10,5,2,1,0,0,1,1,1,94.6,3
0,7.61,1.9,2,2,12,5,2,2,1,0,6,1,0,80.3,3
2,7.26,1.7,6,1,14,0,1,4,1,7,1,0,1,85.6,3
2,10.0,1.0,2,3,12,7,0,2,1,0,1,1,1,79.7,3
2,9.03,2.0,3,2,10,1,1,2,4,1,0,1,1,57.8,2
2,7.31,2.9,6,1,14,4,2,2,2,1,4,0,1,59.4,3
2,7.01,5.0,6,0,18,1,1,3,2,8,2,1,0,79.3,3
2,9.25,1.2,0,0,14,3,2,2,2,1,2,1,1,59.8,1
2,8.14,0.4,4,1,20,6,5,3,2,1,2,1,1,68.5,3
2,7.5,1.3,3,1,16,1,1,4,2,4,3,1,1,70.4,2
3,8.16,2.8,3,3,15,5,4,2,2,1,2,0,1,67.0,3
3,5.62,3.0,0,0,10,1,4,2,2,0,4,0,1,77.5,2
1,10.0,1.2,1,1,14,0,2,3,1,4,0,1,1,80.0,2
3,8.88,3.1,0,0,9,2,2,2,1,1,1,1,1,79.3,1
3,7.18,1.1,0,3,11,4,1,2,1,0,1,0,1,67.1,1
2,6.54,0.2,2,2,13,1,1,2,1,4,0,1,1,78.6,1
2,8.4,1.0,0,1,17,6,3,2,1,1,0,1,1,98.0,2
2,8.5,4.4,3,2,14,1,1,1,7,0,1,1,0,91.4,2
2,7.7,2.4,1,1,11,6,0,2,0,0,1,0,1,60.2,2
3,6.89,0.6,1,1,13,7,2,2,1,0,3,1,1,57.9,2
2,7.88,0.9,0,2,19,3,7,2,2,1,2,1,0,74.3,3
2,6.52,0.7,4,2,15,3,5,2,2,1,3,0,1,79.2,3
3,6.95,0.9,0,2,15,5,3,2,1,1,2,0,0,52.9,2
1,6.95,2.4,5,2,10,0,3,1,4,1,3,1,1,69.2,3
1,7.63,7.9,5,1,12,1,1,4,1,4,4,1,1,96.9,3
4,8.54,0.0,1,3,14,3,3,1,2,1,0,1,1,83.1,3
2,9.24,0.5,0,1,14,0,2,4,1,5,0,0,1,70.0,1
3,8.92,2.0,3,1,16,0,2,3,1,8,2,1,1,71.1,2
0,6.9,0.3,0,0,10,1,1,2,4,1,1,0,1,51.1,0
3,9.11,4.6,4,0,12,3,3,2,1,0,1,0,1,82.5,3
2,7.31,0.3,1,1,16,5,3,3,1,1,0,1,1,81.8,0
4,10.0,1.7,3,2,14,2,2,2,2,2,1,1,1,98.0,2
2,6.37,1.3,2,1,12,0,2,1,6,1,2,1,0,72.3,2
3,8.93,4.5,1,0,15,1,2,2,6,1,1,1,1,93.6,3
2,7.52,0.0,2,2,17,6,3,3,2,1,1,1,0,79.6,2
2,8.92,1.4,2,2,11,2,3,1,2,1,1,1,1,57.4,2
4,9.68,0.5,4,1,9,0,1,2,5,0,0,1,0,66.3,1
3,8.29,1.2,1,1,14,1,1,1,7,0,1,0,0,78.8,2
3,8.53,2.7,1,1,10,3,2,1,1,2,3,1,1,50.0,2
1,9.71,5.3,3,1,14,0,2,1,7,1,3,1,1,91.5,2
3,7.53,2.5,0,0,18,0,2,4,2,8,1,1,1,86.9,2
2,8.63,1.3,4,3,12,3,2,2,2,1,3,1,1,85.6,3
2,7.99,1.3,2,1,15,3,3,3,1,1,1,1,1,89.2,2
2,8.66,0.1,2,0,18,6,5,2,2,0,2,0,1,80.7,1
2,6.25,4.7,6,2,14,1,2,2,1,4,3,1,1,80.2,3
2,7.08,2.4,3,1,11,2,2,1,2,2,1,1,0,76.8,2
1,7.57,1.5,6,1,9,2,2,1,2,1,0,1,1,77.9,2
2,10.0,1.3,1,0,14,3,5,3,2,0,1,1,1,69.6,2
2,7.27,1.4,2,1,13,1,5,3,2,1,0,0,1,77.9,1
3,8.35,3.3,1,1,18,5,3,3,2,1,4,0,1,95.3,3
2,8.15,3.6,2,0,16,4,2,2,2,2,0,1,1,98.0,3
3,9.21,0.4,2,2,13,7,2,2,0,0,4,0,1,75.1,3
3,8.31,0.9,3,0,17,6,3,3,2,0,3,0,0,87.4,2
2,6.79,2.1,2,2,7,5,0,1,0,0,2,0,1,62.3,2
2,9.84,3.3,3,2,17,3,6,2,3,0,0,0,0,78.2,2
3,8.62,2.1,2,3,11,4,3,1,1,1,2,1,1,95.1,3
2,9.17,0.7,5,0,14,9,1,2,0,0,3,1,0,58.3,3
2,9.0,4.6,6,0,14,3,3,2,2,1,2,1,0,58.5,3
1,7.89,1.0,3,1,16,9,1,2,0,0,5,1,1,75.0,3
2,6.77,0.4,4,4,14,3,3,3,2,0,2,1,1,58.6,2
2,9.24,3.9,2,2,12,0,2,2,4,1,0,1,1,86.4,3
2,7.87,1.9,1,3,19,6,5,2,2,1,2,1,1,78.1,2
1,8.12,0.5,0,1,10,4,1,1,0,0,2,1,1,85.9,1
2,9.21,1.6,4,3,13,1,4,2,2,1,1,1,1,61.3,3
2,7.79,0.1,2,1,16,3,5,2,2,0,0,0,1,77.5,1
1,6.85,4.1,3,2,15,4,5,3,1,1,1,0,1,73.3,3
3,8.45,3.8,3,2,16,1,2,3,2,5,2,1,1,88.3,3
2,8.76,2.1,3,0,15,3,3,3,2,0,0,1,1,81.7,2
3,8.7,2.1,3,0,9,7,0,1,0,0,2,0,1,66.4,1
2,9.41,0.4,2,0,15,2,4,3,2,0,2,0,1,89.6,2
2,8.02,2.8,5,1,15,4,2,1,2,2,0,1,0,78.1,3
1,7.14,3.0,1,1,17,3,7,2,3,0,3,1,0,76.2,2
2,6.84,2.6,4,1,12,2,3,1,1,1,2,0,1,70.9,2
0,5.87,0.4,2,0,14,1,6,3,2,0,1,0,1,89.9,2
3,9.12,0.7,1,1,9,3,2,1,1,1,1,1,1,76.5,1
2,9.97,0.2,2,0,13,3,3,1,2,2,2,1,1,57.9,2
2,10.0,4.2,1,1,18,5,5,3,1,0,1,1,0,86.3,3
2,7.65,2.0,3,2,12,4,2,1,1,0,1,0,0,63.0,1
3,7.74,0.9,2,2,16,2,4,2,3,1,1,0,1,73.6,2
3,8.81,0.7,4,4,12,0,2,2,2,5,1,1,1,70.4,3
2,8.0,5.3,5,0,12,1,5,2,2,0,2,1,1,81.9,3
2,5.83,2.0,2,3,16,2,6,2,3,0,4,1,0,76.4,3
3,8.73,1.3,1,1,13,3,3,2,2,1,2,0,1,77.0,1
4,7.44,6.9,2,3,12,3,3,2,2,1,2,1,0,81.5,3
1,8.87,7.8,2,1,18,5,4,3,2,1,3,1,1,98.0,3
2,7.99,1.2,1,2,18,3,4,4,2,1,0,0,1,91.8,2
3,8.71,3.7,3,0,12,7,1,2,0,0,1,0,0,76.7,2
2,8.88,0.8,3,0,15,1,7,4,1,0,1,1,1,67.7,2
3,9.76,1.1,3,2,17,1,7,2,3,0,2,1,1,89.8,3
2,7.98,0.5,1,0,18,1,2,4,2,8,2,1,0,75.0,2
3,9.28,1.9,2,2,20,5,5,3,2,1,3,0,1,79.4,2
2,8.5,0.4,1,1,12,4,1,2,1,0,1,1,1,39.6,1
2,8.26,1.6,1,0,16,9,0,2,1,0,0,1,1,85.7,2
3,9.04,2.1,2,1,16,1,7,3,3,1,2,0,0,67.9,2
3,9.34,1.6,1,0,20,1,1,4,2,8,1,0,0,98.0,2
2,9.73,1.8,1,2,13,0,2,4,2,4,2,1,1,64.0,3
2,9.51,0.7,2,3,14,0,2,2,6,0,3,1,0,64.7,2
3,8.84,10.3,7,2,14,2,4,3,2,1,1,1,1,98.0,3
2,7.79,5.7,5,1,11,3,2,1,1,1,0,0,1,97.7,3
2,9.63,1.4,5,1,10,0,1,1,4,1,0,0,1,67.1,2
2,9.06,3.8,4,4,17,1,1,3,2,8,1,1,1,90.4,3
2,10.0,2.1,0,0,17,1,5,3,3,1,1,1,1,87.6,3
0,8.31,1.2,2,2,17,4,5,2,2,1,0,1,1,60.5,3
2,7.11,3.8,1,0,11,7,1,1,0,0,1,0,0,83.3,2
0,7.87,0.7,4,2,13,0,1,3,2,4,3,0,0,70.8,2
0,5.72,0.1,0,0,16,6,5,3,1,0,3,0,1,69.4,1
2,7.67,1.9,5,5,17,4,4,3,2,1,2,1,1,76.8,3
1,6.68,2.7,5,1,11,2,2,2,1,1,1,0,1,49.8,2
2,8.05,4.4,3,1,13,3,3,1,2,1,1,1,1,96.0,2
2,7.64,7.7,5,2,14,1,3,2,5,0,1,1,1,98.0,3
3,7.92,1.3,2,1,13,2,2,1,2,2,1,0,1,92.7,1
