education,cgpa,projects,internships,experience,skills_count,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,has_github,has_linkedin,resume_length,certifications,achievements,ats_keywords,action_verbs,leadership,open_source,resume_score
4,9.91,2,3,0.4,11,3,3,2,2,0,1,1,662,0,3,6,11,0,0,98.0
0,6.58,0,1,0.5,14,1,2,4,1,4,0,1,420,1,0,16,3,0,1,66.2
3,7.87,7,2,0.0,12,4,2,1,1,2,1,0,820,2,3,20,3,0,0,98.0
3,7.04,2,1,2.5,14,5,2,2,1,0,1,1,532,2,0,18,8,0,1,98.0
2,8.12,3,1,6.1,14,3,4,2,1,0,1,1,736,3,0,15,6,0,0,98.0
4,7.46,0,3,1.1,16,3,6,4,1,0,0,1,600,3,1,15,1,0,0,92.7
2,7.09,7,0,9.8,16,4,4,2,2,1,0,1,906,0,1,20,10,1,0,98.0
3,7.48,1,1,0.8,12,2,3,1,2,2,1,1,550,2,3,14,4,0,1,94.0
2,7.54,2,1,4.0,15,5,3,2,2,1,0,1,556,1,0,15,7,1,0,98.0
1,7.41,1,1,0.5,13,3,3,2,2,1,1,1,461,2,0,11,8,1,0,87.4
2,7.84,1,0,1.1,12,4,3,3,1,0,0,1,655,2,2,21,5,1,0,88.7
3,8.61,2,4,1.0,13,6,3,2,1,0,1,1,706,2,3,16,3,1,0,98.0
2,8.35,2,1,0.9,15,4,3,3,2,0,0,0,562,0,2,12,7,0,0,87.8
2,7.42,2,2,0.8,18,0,1,3,2,8,1,1,533,0,2,21,5,0,0,98.0
2,6.64,1,0,4.8,11,5,1,1,1,0,1,1,546,2,1,14,7,0,0,91.1
1,6.97,1,0,4.9,18,1,2,3,2,8,1,1,628,2,0,21,11,1,0,98.0
2,8.39,2,3,1.7,15,1,2,2,2,7,1,1,600,1,0,12,5,0,0,98.0
2,8.24,2,2,0.4,15,1,6,4,2,0,0,1,519,2,2,12,4,0,0,94.8
4,8.9,3,0,1.1,11,3,3,2,1,0,0,1,612,5,3,14,2,0,0,98.0
3,9.09,3,3,5.6,17,2,6,3,1,1,0,1,732,0,5,16,8,0,0,98.0
3,8.82,8,3,12.6,13,3,3,3,2,0,1,1,994,4,5,24,14,0,0,98.0
3,7.81,2,2,0.5,13,4,4,3,1,0,1,1,494,2,2,8,5,0,1,97.9
2,7.72,2,1,1.0,14,0,1,3,2,6,1,1,670,0,0,11,3,0,0,82.5
2,8.03,2,1,3.4,14,3,3,1,2,1,0,1,662,6,1,18,6,1,0,98.0
2,8.61,6,0,11.1,14,1,2,4,1,4,1,1,827,0,2,16,10,1,1,98.0
2,8.05,3,1,0.8,15,0,1,4,1,8,1,1,598,1,1,14,4,1,1,98.0
2,6.96,4,1,1.6,10,3,2,1,2,1,1,0,592,2,0,10,4,0,0,89.2
2,8.63,1,0,0.9,18,3,6,3,1,1,1,1,585,1,1,20,7,0,0,95.2
3,6.15,1,1,3.5,17,0,1,4,2,8,1,1,553,2,1,22,6,0,0,98.0
2,8.85,3,2,2.0,15,3,7,3,1,0,1,0,669,1,2,14,4,0,0,98.0
2,8.58,4,3,2.3,16,0,2,3,2,8,1,1,642,0,0,12,4,1,1,98.0
2,9.65,0,4,0.3,13,5,3,3,1,0,0,1,539,2,0,15,2,0,0,85.6
3,6.66,3,3,4.3,14,2,2,2,2,2,1,1,596,0,0,13,11,1,1,98.0
1,9.21,0,1,0.2,18,6,5,2,1,0,0,1,329,2,0,12,7,0,0,86.6
2,6.94,2,1,2.4,16,3,4,4,1,1,1,1,571,1,0,18,7,1,1,98.0
3,9.95,3,3,0.7,14,4,5,2,2,0,1,1,426,2,1,14,7,0,0,98.0
3,8.64,1,0,0.1,15,5,5,3,1,0,0,1,551,1,2,18,1,0,0,83.2
2,7.25,4,0,1.4,11,0,1,3,1,5,1,1,618,4,2,16,5,0,0,98.0
2,8.09,5,1,1.5,16,4,3,2,2,1,1,1,719,1,3,21,4,1,0,98.0
2,7.46,2,2,1.9,16,2,6,4,2,1,1,1,554,3,2,13,7,1,0,98.0
1,8.86,0,1,0.8,10,0,2,1,4,1,0,0,466,1,0,9,4,0,0,63.8
2,7.48,2,5,0.5,15,4,3,1,2,1,1,0,561,0,0,18,0,0,1,88.3
2,8.33,1,2,0.9,16,5,5,2,2,1,1,1,333,2,2,14,4,1,1,98.0
2,7.64,3,1,1.9,11,3,2,2,2,1,0,1,578,4,0,19,4,0,0,95.6
4,7.16,1,5,0.8,15,4,2,1,2,2,1,0,500,2,3,16,5,0,1,98.0
4,8.58,3,2,1.1,15,1,1,2,6,1,1,1,609,1,4,12,5,0,0,98.0
2,5.87,2,1,3.4,12,2,3,2,1,2,0,0,541,2,2,14,8,1,0,94.7
3,7.55,2,3,1.4,10,2,2,1,2,1,1,1,595,0,1,14,5,0,0,92.9
2,9.15,3,0,0.7,15,0,3,2,6,0,1,1,540,0,1,15,1,0,0,89.5
1,9.14,0,0,2.3,12,1,5,2,2,1,1,1,600,1,0,12,5,0,1,85.5
1,7.77,1,1,0.9,16,5,4,2,1,1,1,1,486,1,1,17,3,0,0,90.4
2,8.11,2,2,1.5,14,2,3,1,2,2,1,1,483,0,1,18,5,0,0,89.5
2,8.64,5,1,2.7,15,5,3,2,2,1,1,1,654,1,0,17,4,1,1,98.0
1,6.44,4,1,2.1,12,2,2,1,2,2,0,0,632,1,0,13,3,0,0,84.3
2,6.45,3,1,0.8,15,0,1,4,1,8,1,1,323,2,0,15,3,0,0,86.4
2,7.38,1,2,1.7,18,6,5,3,2,0,1,1,688,2,0,23,6,0,1,98.0
2,8.17,3,0,1.8,13,6,1,2,1,0,0,1,579,3,0,20,1,0,0,90.8
2,7.7,2,2,1.8,16,4,2,2,2,2,0,1,448,3,1,14,6,0,0,98.0
2,8.79,2,1,0.7,17,1,1,3,1,7,0,1,386,1,1,17,1,0,0,90.0
2,5.89,4,1,5.9,19,5,5,2,2,1,0,0,660,2,1,18,6,0,1,98.0
2,6.67,3,1,0.3,16,3,4,3,2,1,0,1,491,4,1,14,2,1,0,95.4
2,9.11,2,1,1.2,13,0,2,2,1,4,0,1,545,1,2,14,5,1,0,97.6
2,8.14,2,1,0.9,11,3,3,1,1,2,0,1,566,3,1,14,4,1,0,92.9
2,9.63,3,1,0.7,17,5,4,3,2,0,1,1,637,1,0,12,4,0,1,98.0
3,8.03,2,1,4.4,15,1,2,2,2,4,1,1,817,1,3,13,8,0,0,98.0
2,8.68,6,2,6.0,13,3,5,2,2,0,1,1,584,1,1,20,5,1,0,98.0
2,7.56,2,0,0.6,15,6,4,2,2,0,0,1,497,0,0,11,1,1,0,76.2
2,7.45,3,0,2.3,16,6,4,2,2,1,1,1,683,1,4,14,4,1,0,98.0
4,8.71,3,0,0.9,14,3,2,2,2,2,1,1,577,4,0,18,4,0,0,98.0
3,6.62,2,0,2.2,8,5,0,2,0,0,1,1,469,1,1,12,8,0,0,82.3
2,8.65,3,1,0.9,14,1,7,2,2,1,1,1,590,2,1,18,3,0,0,97.8
2,6.67,5,4,3.9,11,1,2,2,5,0,0,1,542,1,1,17,5,1,0,98.0
1,7.06,4,0,0.6,15,6,3,2,2,0,0,1,516,0,0,17,3,0,0,81.1
1,8.44,5,0,1.1,15,3,7,2,1,0,1,1,618,1,1,14,7,1,0,98.0
2,9.17,1,1,0.0,13,2,2,2,2,2,0,0,542,4,0,16,4,1,0,89.5
4,7.3,3,2,2.1,13,4,3,1,1,2,1,1,473,2,5,15,8,0,0,98.0
2,9.97,2,1,1.4,18,9,2,2,1,0,0,1,561,2,0,19,2,0,1,98.0
3,9.27,2,2,1.8,11,2,2,2,1,2,0,0,657,1,0,15,6,1,1,98.0
2,6.98,4,0,2.4,15,3,4,2,2,1,1,1,593,1,0,20,8,0,0,98.0
2,7.77,4,2,2.9,16,1,7,2,2,0,0,1,789,0,1,19,8,1,0,98.0
2,6.98,3,3,5.0,13,4,4,3,1,0,1,1,632,2,3,14,5,0,0,98.0
2,8.08,2,1,4.7,11,0,2,1,6,1,1,1,702,2,3,17,10,1,1,98.0
2,8.95,2,0,1.4,17,4,5,2,1,1,1,1,491,1,2,17,7,0,0,98.0
1,9.42,1,0,2.9,11,0,3,1,5,1,1,1,675,2,1,10,5,0,1,96.5
3,7.62,2,3,0.1,16,4,4,2,1,1,0,1,410,4,0,16,8,0,0,98.0
2,8.97,0,1,0.0,16,3,6,3,2,1,1,1,512,2,1,13,1,0,1,85.4
2,6.79,5,3,11.7,16,5,4,3,1,0,1,1,899,2,1,21,15,1,0,98.0
2,6.61,1,0,0.3,17,0,1,4,2,8,1,1,459,1,0,17,5,0,0,81.9
3,9.62,1,2,1.3,17,1,7,4,1,1,1,0,557,1,2,18,6,0,1,98.0
2,9.3,4,2,2.7,17,1,6,4,2,0,1,1,658,2,2,10,7,0,0,98.0
2,8.25,3,1,0.6,16,3,3,3,2,1,0,1,621,0,0,17,1,0,0,83.3
2,7.69,1,1,4.8,14,3,5,2,2,1,0,0,613,0,1,13,8,0,0,93.7
2,7.36,0,0,0.8,17,4,5,3,1,1,1,1,620,0,0,13,5,1,0,80.8
3,8.59,3,2,0.6,11,1,1,2,4,0,0,1,480,1,2,12,4,0,0,93.4
2,8.42,7,0,7.1,12,2,3,2,2,1,1,1,892,1,3,21,10,0,0,98.0
3,10.0,2,4,1.0,13,3,3,1,2,1,0,0,557,3,3,11,5,0,0,98.0
2,8.66,3,2,2.6,12,1,2,3,1,4,0,0,584,2,2,13,4,0,1,98.0
4,6.35,6,3,15.0,14,6,2,2,0,0,1,1,1028,1,4,21,15,1,1,98.0
2,7.99,2,1,0.4,15,3,5,3,1,1,0,1,422,2,1,16,4,0,0,89.1
0,8.22,5,0,1.9,13,1,3,1,5,1,1,1,661,4,0,15,4,0,0,98.0
2,9.15,1,4,0.8,12,0,1,2,4,1,1,1,352,2,2,16,1,0,1,98.0
2,6.93,3,2,5.2,8,5,0,1,0,0,1,1,625,0,1,17,9,1,1,98.0
4,9.33,5,1,1.6,15,1,1,4,1,4,1,1,583,8,2,12,3,0,0,98.0
1,8.74,2,1,1.9,17,6,4,2,1,0,0,1,592,3,0,18,8,0,0,98.0
2,7.43,4,3,3.6,14,1,2,2,7,0,1,1,674,3,0,19,5,1,1,98.0
3,6.23,7,3,4.9,14,0,3,2,5,0,1,1,844,1,2,15,10,0,0,98.0
3,8.11,1,2,0.3,15,4,3,2,2,0,1,1,487,4,2,11,3,0,0,95.9
3,7.99,4,0,0.4,18,0,2,3,2,8,1,0,424,2,1,14,2,1,1,98.0
2,7.31,2,1,0.3,11,3,2,2,2,1,1,1,677,1,0,14,6,0,0,84.7
2,6.37,1,1,1.7,14,7,1,2,0,0,1,0,412,0,0,18,4,1,1,82.3
2,8.75,3,1,3.8,12,4,2,2,2,1,1,1,707,4,1,17,8,0,0,98.0
4,9.02,1,2,2.4,19,4,5,3,2,1,1,0,622,3,1,16,9,0,0,98.0
2,7.2,3,3,5.3,13,3,5,2,1,1,1,1,643,2,1,24,6,1,0,98.0
2,6.37,2,3,0.3,14,2,3,2,1,2,1,1,567,1,3,15,1,1,0,95.0
2,9.59,2,1,0.5,9,1,2,1,4,0,0,1,588,4,5,13,5,0,0,98.0
3,8.67,0,2,0.9,12,3,2,1,2,2,0,1,461,5,2,14,4,0,0,95.2
2,9.03,1,1,1.6,14,4,5,2,1,0,0,1,509,3,1,13,4,0,1,95.2
2,8.65,5,1,10.0,13,2,5,3,1,1,1,1,905,1,1,24,12,1,0,98.0
2,8.67,1,0,1.0,13,1,1,2,7,1,1,0,432,2,0,19,3,1,1,89.5
2,8.51,3,3,0.1,15,0,2,4,1,7,1,0,609,1,1,26,2,1,1,98.0
4,7.87,4,0,3.4,10,0,2,1,4,0,1,1,469,3,1,15,6,1,0,98.0
1,8.7,2,1,0.3,11,0,1,2,5,1,0,1,602,2,0,15,3,0,0,82.1
2,9.27,2,3,0.2,16,0,2,3,2,7,1,1,507,1,0,11,5,0,0,98.0
2,7.0,2,0,0.4,10,5,0,1,1,0,0,0,606,2,0,10,3,0,0,68.0
2,7.43,2,2,2.1,12,0,2,1,7,1,1,1,516,2,3,12,7,0,0,98.0
3,6.1,1,0,0.1,15,5,4,3,2,0,0,1,438,0,2,13,3,0,0,70.3
2,7.5,6,0,3.2,14,1,5,4,2,0,0,1,726,1,0,13,4,0,0,98.0
3,8.9,0,0,0.6,16,1,2,3,2,4,0,0,513,2,1,13,3,0,0,82.5
2,8.89,3,2,1.3,18,3,6,3,1,1,1,0,572,2,1,18,2,1,0,98.0
2,7.68,2,1,6.3,12,9,0,1,0,0,1,1,607,1,0,20,7,1,0,98.0
3,8.11,0,0,0.2,17,1,2,2,1,7,1,1,593,3,0,13,5,1,0,88.3
2,10.0,4,0,4.0,14,3,2,2,2,1,0,1,636,1,2,17,6,0,0,98.0
3,7.93,1,2,0.2,16,4,4,2,2,0,1,0,508,1,1,14,2,0,0,89.8
2,6.99,1,0,2.2,16,1,1,3,2,8,0,1,527,1,1,10,0,1,0,86.4
2,8.47,4,1,2.2,14,3,3,2,1,2,1,1,647,2,0,21,5,0,0,98.0
1,7.45,4,0,2.5,15,3,4,2,1,1,1,1,789,3,0,12,5,0,0,98.0
3,6.59,5,2,1.3,15,4,3,3,2,0,1,0,600,2,1,12,2,0,0,98.0
2,10.0,4,1,1.3,17,3,5,3,2,0,1,1,654,1,0,19,7,0,0,98.0
2,7.62,3,1,2.6,16,4,3,3,2,0,0,0,653,0,1,15,7,0,0,95.0
2,9.03,4,2,1.9,14,0,2,2,6,1,1,1,567,0,1,15,7,0,0,98.0
2,7.69,1,1,5.0,18,3,5,3,2,1,1,1,577,2,1,10,4,1,1,98.0
2,8.26,3,2,0.8,12,3,3,1,1,2,1,0,416,1,1,8,2,0,1,88.7
1,9.43,1,1,0.6,14,1,2,2,2,5,0,0,491,2,2,18,4,0,1,89.8
2,7.52,1,0,0.9,13,8,2,1,0,0,0,0,426,1,0,17,2,1,1,75.3
2,8.21,4,0,1.2,13,3,5,2,2,0,1,1,459,4,0,10,7,0,0,98.0
0,9.35,4,0,0.7,10,2,2,1,1,1,1,0,515,1,1,17,8,0,0,90.8
2,7.13,2,2,1.3,14,4,2,2,2,1,0,1,594,3,2,15,6,0,0,98.0
2,10.0,2,0,2.5,11,1,4,2,1,0,1,1,580,1,0,13,8,0,1,94.4
2,7.26,4,0,2.5,17,9,2,1,1,0,1,0,728,1,2,17,4,0,0,98.0
0,7.52,5,1,0.6,15,1,3,2,7,1,1,1,535,0,0,11,4,0,1,94.1
1,7.87,3,2,2.8,16,1,3,2,6,0,0,1,420,3,4,20,4,0,0,98.0
2,9.14,1,2,1.0,11,4,0,2,1,0,1,1,520,2,1,8,4,0,0,88.9
2,7.61,6,0,10.6,15,9,1,1,1,0,1,1,1000,3,0,19,9,0,0,98.0
2,8.11,3,2,2.7,14,4,3,2,2,0,1,1,541,0,0,17,6,1,0,98.0
3,6.64,5,3,3.6,10,2,2,1,1,1,0,1,680,4,1,13,7,0,0,98.0
2,6.88,4,2,1.0,13,0,2,2,7,0,1,1,423,3,1,14,7,1,1,98.0
2,7.62,3,3,0.5,16,5,3,2,2,0,1,0,548,3,3,13,4,0,0,98.0
4,9.19,1,2,2.5,16,4,4,2,2,0,1,0,548,2,2,22,5,0,0,98.0
2,6.92,1,2,1.5,15,3,5,3,1,0,1,1,419,2,1,18,4,0,1,95.8
3,10.0,5,2,7.6,17,5,5,2,2,1,1,1,844,2,5,17,7,1,0,98.0
2,7.78,2,4,1.7,16,3,5,3,1,1,0,0,693,0,2,16,4,0,0,98.0
2,8.21,4,2,0.2,12,2,2,1,2,2,0,1,570,2,0,17,8,0,0,94.6
3,8.17,0,3,0.9,16,1,2,2,2,6,1,1,477,2,1,13,3,0,0,93.8
2,8.72,0,2,3.0,14,3,2,1,2,2,0,1,553,1,0,12,2,0,0,85.7
2,8.78,3,2,3.4,17,4,5,2,2,0,0,1,685,2,3,17,7,0,1,98.0
1,6.61,2,1,0.6,15,9,0,1,1,0,1,0,359,0,1,16,4,1,1,84.7
2,8.26,2,0,0.6,13,3,4,2,1,1,0,1,392,2,1,19,4,1,0,88.2
2,8.5,1,2,1.7,13,9,1,1,1,0,1,0,626,1,4,11,8,1,0,98.0
1,7.48,2,2,0.3,13,0,1,1,7,0,1,0,501,2,0,13,3,0,1,86.0
2,9.28,6,2,0.9,16,3,7,2,2,0,0,0,575,3,2,11,3,0,0,98.0
1,6.71,8,0,3.4,13,3,3,1,2,2,1,1,661,1,0,17,10,0,0,98.0
2,9.22,4,2,5.6,18,2,7,4,1,1,1,0,570,1,4,15,9,1,0,98.0
2,9.29,3,2,2.7,17,5,4,2,1,1,0,1,638,1,0,18,6,1,1,98.0
2,8.85,4,0,1.8,16,6,3,2,2,1,0,1,649,0,1,18,5,0,0,98.0
3,8.82,5,0,3.5,14,7,1,2,0,0,1,1,607,2,2,16,9,0,1,98.0
2,7.59,4,0,4.1,14,0,2,1,7,0,1,0,717,0,2,16,8,0,1,98.0
3,9.36,1,3,0.4,9,4,0,2,0,0,0,1,531,4,3,17,1,0,0,92.1
3,8.75,1,0,2.1,13,1,4,2,3,1,1,0,591,3,2,15,4,0,0,93.2
2,8.0,5,1,0.8,12,0,3,2,5,1,0,0,713,0,0,14,3,0,0,92.4
4,10.0,5,1,4.0,18,5,5,3,1,0,1,1,627,5,1,23,5,0,0,98.0
2,10.0,3,2,4.1,13,3,3,2,1,0,1,1,599,3,2,16,7,1,0,98.0
3,6.86,5,0,4.2,13,3,2,2,2,1,1,1,724,0,3,17,7,0,0,98.0
2,9.25,1,1,2.0,14,1,3,2,5,1,1,1,630,1,0,20,4,0,0,94.3
2,8.66,3,1,3.8,12,1,6,2,1,1,1,1,673,1,1,14,4,1,1,98.0
0,9.36,3,1,1.0,15,3,4,2,2,0,1,1,604,0,0,14,5,0,0,92.5
2,6.86,4,3,2.9,16,1,2,4,1,4,1,1,632,2,1,11,8,0,1,98.0
2,8.99,6,1,4.5,15,1,3,2,6,0,1,1,731,2,1,24,7,1,0,98.0
2,6.69,6,1,2.8,18,5,5,2,1,1,1,1,663,1,0,14,8,0,0,98.0
2,6.15,2,2,1.8,13,6,2,2,1,0,0,0,544,0,0,17,6,1,1,85.7
3,9.0,2,1,0.5,14,2,4,3,1,0,1,1,614,2,2,17,4,0,0,97.6
4,10.0,3,6,2.0,13,6,1,2,1,0,0,1,586,2,2,14,7,0,0,98.0
3,7.61,2,2,0.5,13,4,3,1,1,1,1,1,483,2,4,13,3,0,0,96.8
3,6.94,5,1,6.6,16,5,3,3,2,0,1,1,781,6,2,14,8,1,0,98.0
3,7.64,4,1,6.6,13,2,2,1,2,2,1,1,745,2,3,23,4,1,0,98.0
0,6.56,0,1,0.2,11,2,5,2,1,0,1,1,310,0,1,8,3,0,0,58.2
2,8.53,5,1,4.0,11,5,0,2,1,0,1,1,592,1,0,13,6,0,0,98.0
2,9.67,0,1,0.5,9,5,2,1,0,0,0,1,265,2,2,14,3,1,1,84.0
0,5.78,3,0,4.3,11,2,5,2,1,0,1,1,709,0,0,12,7,0,0,85.8
1,9.12,2,1,2.6,13,4,3,1,1,1,0,1,519,0,1,14,6,1,0,96.3
2,8.75,2,1,0.5,13,8,2,1,1,0,1,1,622,0,0,18,6,0,1,91.0
3,7.77,1,1,5.3,13,1,5,4,1,0,0,1,608,1,0,16,12,1,0,98.0
3,10.0,2,2,2.6,12,2,2,2,1,1,1,1,590,2,1,13,11,1,0,98.0
3,8.56,0,1,0.0,17,2,7,3,1,1,1,1,509,1,0,17,3,1,0,89.1
1,6.22,2,1,0.8,10,6,0,1,1,0,1,1,584,0,0,7,3,1,0,67.9
3,7.24,5,2,0.7,15,0,2,2,2,6,0,0,523,3,0,16,4,0,0,98.0
0,7.74,1,1,0.1,12,0,1,3,1,4,1,1,481,1,0,20,3,0,0,69.2
2,7.78,2,2,4.3,19,6,5,2,1,1,1,1,508,0,3,19,4,1,0,98.0
2,6.87,3,0,2.3,13,3,4,2,2,1,1,1,488,1,0,10,7,0,0,91.7
1,8.85,1,0,3.8,13,4,2,2,1,2,1,1,609,1,3,15,7,0,0,98.0
2,6.94,3,4,0.7,12,2,2,1,1,2,1,1,520,1,1,13,5,0,0,97.5
2,8.79,5,2,0.5,13,1,1,2,1,7,1,1,593,1,2,16,1,0,0,98.0
2,8.7,1,2,0.4,11,2,2,1,1,2,0,0,439,2,0,11,3,0,0,73.4
2,9.04,4,2,1.6,13,0,1,2,7,1,1,1,467,0,1,13,6,0,0,98.0
2,8.84,4,1,4.0,15,1,1,4,2,4,0,1,671,1,1,14,5,0,1,98.0
1,8.79,4,0,5.3,13,4,2,2,2,2,1,1,800,0,1,21,10,1,0,98.0
3,8.99,3,1,0.8,11,1,2,2,1,4,1,1,526,3,2,12,7,0,0,98.0
4,8.29,2,5,0.2,16,3,4,3,2,0,1,1,646,3,1,12,6,0,0,98.0
2,8.3,3,1,3.3,15,3,3,2,1,2,1,1,528,2,2,16,8,1,0,98.0
2,6.8,2,1,1.9,13,1,6,3,2,0,0,1,535,1,3,12,3,0,0,86.8
2,8.82,2,2,0.8,18,0,2,4,1,8,1,0,430,0,0,16,3,1,0,97.9
2,9.33,2,1,0.0,14,9,0,1,1,0,1,1,457,2,0,13,5,0,1,94.0
2,7.2,2,0,1.9,15,3,5,3,2,1,1,1,582,1,2,15,3,0,1,93.3
2,10.0,2,1,1.7,15,3,4,3,3,0,1,1,707,0,1,14,7,0,0,98.0
2,8.07,2,3,0.1,17,2,5,4,3,1,1,0,404,1,1,16,3,0,0,93.2
3,5.86,2,2,4.1,14,3,3,2,2,2,1,0,629,3,3,13,8,0,1,98.0
4,8.68,3,3,3.4,16,4,4,3,1,0,1,1,641,4,3,15,9,1,0,98.0
3,7.26,1,4,0.8,17,1,6,4,2,1,0,1,440,3,1,18,3,0,0,98.0
2,8.0,4,1,4.1,14,2,5,4,2,0,0,1,649,3,1,16,7,1,0,98.0
3,8.41,4,2,1.0,9,0,3,1,4,0,1,1,543,4,3,17,6,0,0,98.0
2,7.73,3,0,0.0,19,6,3,3,2,1,1,1,537,1,0,17,6,0,1,96.9
2,9.44,2,0,0.2,11,3,2,1,2,2,0,0,510,3,1,14,1,0,0,79.1
3,10.0,4,2,3.1,15,1,2,3,2,6,1,1,583,1,2,19,7,0,0,98.0
2,8.25,4,2,1.2,15,4,3,2,2,1,0,1,529,3,1,17,2,0,1,98.0
2,10.0,1,2,4.7,13,1,2,2,5,1,1,1,654,1,2,17,9,1,0,98.0
2,9.18,1,0,1.2,9,1,1,1,5,0,0,1,444,1,1,14,7,0,0,79.3
2,7.59,4,0,2.5,18,0,2,4,2,8,1,1,471,3,1,17,3,1,0,98.0
2,7.15,1,3,0.6,15,5,3,2,2,1,0,1,567,2,0,18,0,0,0,82.6
2,9.96,2,0,4.3,14,4,3,1,1,2,1,1,506,1,1,11,5,1,0,98.0
0,9.84,1,3,2.2,11,1,1,1,4,0,1,1,633,0,1,12,5,1,0,95.5
2,8.05,1,4,1.5,11,0,1,1,7,1,1,1,368,1,1,11,2,1,0,92.8
1,7.14,1,1,0.4,8,2,2,1,1,1,1,0,563,2,1,10,9,0,1,75.0
2,8.8,0,3,1.0,10,0,1,1,5,1,1,1,529,2,1,12,7,0,0,86.7
1,6.41,1,0,2.9,18,2,7,3,1,1,1,1,491,2,0,20,9,0,0,92.1
3,8.2,3,2,1.4,13,4,3,1,2,1,1,0,548,2,6,14,4,1,0,98.0
2,8.69,3,3,2.9,17,1,2,4,2,4,0,1,505,4,0,11,5,0,0,98.0
2,7.59,4,1,4.8,13,2,3,2,1,1,1,1,681,0,3,20,1,0,0,98.0
2,6.71,4,3,1.9,14,4,3,2,1,1,1,1,711,0,0,17,7,0,0,98.0
3,7.6,2,1,0.1,14,3,4,3,1,0,0,0,452,2,0,13,0,0,0,73.5
0,9.09,5,0,8.2,6,4,0,1,0,0,1,1,726,3,2,13,9,0,0,98.0
1,9.11,2,2,1.1,15,5,3,2,1,1,1,1,352,0,1,9,2,0,0,89.4
2,8.32,3,2,4.7,13,3,5,2,1,1,1,1,581,2,3,18,9,1,0,98.0
2,9.63,4,2,2.0,15,4,4,3,1,0,1,1,607,2,0,18,6,0,0,98.0
2,8.89,0,1,0.8,11,0,3,1,5,1,1,1,547,1,1,19,8,0,0,84.2
2,7.24,1,3,0.0,15,3,3,3,1,1,0,1,416,3,1,15,6,0,0,89.1
3,9.46,1,1,5.6,14,4,4,3,2,0,1,1,705,2,2,19,9,1,0,98.0
3,8.66,2,1,1.1,11,1,1,1,6,0,1,0,626,2,3,10,0,0,0,92.5
3,8.51,0,2,5.2,13,4,2,2,1,0,1,1,538,1,0,15,7,0,0,98.0
2,9.19,6,1,2.4,13,0,2,2,2,5,1,1,609,1,0,18,5,0,0,98.0
2,7.31,1,1,1.9,17,1,1,3,2,8,0,1,530,2,4,16,2,0,0,98.0
2,8.31,1,0,1.1,11,3,2,1,2,2,1,1,561,4,0,12,3,0,0,87.1
1,8.82,0,1,0.2,13,5,4,2,1,0,0,1,475,2,0,9,3,0,1,74.7
4,8.87,2,3,3.0,13,3,4,2,2,1,0,1,491,0,2,19,4,1,1,98.0
2,9.13,1,1,1.3,13,3,2,2,2,2,0,1,505,3,1,7,6,1,1,97.7
2,7.81,3,4,0.3,13,0,2,2,4,1,0,1,585,4,2,13,1,0,0,98.0
1,6.89,2,2,3.3,14,1,5,4,1,1,1,1,483,2,1,17,7,0,0,98.0
4,8.04,5,0,3.0,12,2,3,1,2,1,1,1,651,3,3,18,5,1,0,98.0
2,9.77,1,2,0.1,11,5,1,2,1,0,1,1,436,2,1,15,4,0,1,91.2
2,6.03,0,4,1.3,15,3,5,2,2,1,1,0,518,2,1,17,4,0,1,91.6
2,7.5,4,2,1.0,9,6,0,2,0,0,1,1,542,1,2,11,4,0,0,90.3
2,7.6,3,0,3.4,15,1,1,4,2,6,0,1,659,3,1,18,5,0,0,98.0
3,7.5,3,3,2.4,16,1,2,2,7,0,1,1,547,3,2,9,3,1,0,98.0
3,8.75,2,1,0.6,12,0,1,2,7,1,1,0,346,1,0,16,1,0,1,85.2
1,8.75,3,0,1.1,17,4,5,3,1,1,0,1,418,3,1,14,5,0,0,96.4
3,8.57,1,2,0.8,14,1,4,4,1,1,1,1,433,3,0,15,5,0,0,93.5
2,8.57,1,1,1.4,11,2,3,1,1,2,0,1,491,3,2,12,5,0,0,86.8
2,9.47,3,2,1.7,17,1,1,3,2,8,1,1,732,0,2,16,4,0,0,98.0
2,6.37,4,2,4.6,15,2,4,4,3,0,1,1,667,1,2,16,11,0,0,98.0
2,7.88,5,1,0.7,15,6,5,2,1,0,1,1,535,1,0,15,3,1,0,98.0
2,7.27,3,1,0.4,13,6,0,2,1,0,0,0,610,0,0,12,0,0,1,75.2
1,7.55,1,1,1.9,14,4,2,2,2,1,0,1,611,0,0,12,4,1,0,82.0
3,9.12,4,5,5.4,14,1,1,4,1,4,1,1,681,1,0,13,9,0,0,98.0
2,7.82,4,0,5.7,13,0,3,2,5,0,1,1,747,4,4,13,9,1,0,98.0
2,9.79,2,0,4.2,16,5,5,3,1,1,1,1,611,3,1,11,8,1,0,98.0
2,8.98,5,2,3.2,17,1,6,3,3,0,1,1,569,2,1,16,4,0,1,98.0
2,8.15,1,2,1.9,12,1,6,2,1,1,0,1,686,1,0,19,4,0,0,89.0
3,7.98,0,1,2.9,10,4,2,2,1,0,1,1,568,1,2,13,5,0,0,85.6
1,7.57,3,0,9.6,17,3,6,4,2,1,1,1,831,2,3,17,12,0,0,98.0
2,6.8,5,2,1.0,14,0,1,3,2,4,1,1,613,0,3,22,4,0,0,98.0
3,7.27,4,0,7.8,14,0,1,2,2,5,0,0,777,2,2,19,10,1,0,98.0
