skills_count,experience,projects,education,ats_keywords,action_verbs,resume_length,has_contact,has_sections,formatting_score,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,ats_pass
17,1.0,1,3,16,2,418,1,1,9.2,0,2,4,2,6,1
11,3.2,3,3,13,5,599,1,1,5.0,2,4,2,1,0,0
12,2.4,3,3,13,5,501,0,1,9.0,2,2,1,2,1,0
11,0.5,1,4,15,4,588,1,1,7.4,1,2,2,4,1,1
16,0.7,1,2,21,5,432,0,1,8.2,4,4,2,2,1,1
12,3.5,2,2,16,4,575,1,1,7.0,5,3,2,1,0,1
13,1.3,3,0,9,3,560,1,1,7.3,5,2,1,1,0,1
12,0.4,5,2,15,1,318,1,1,8.5,2,3,1,2,1,0
19,3.1,3,2,15,7,528,1,1,4.0,6,5,3,1,0,1
18,0.6,2,2,19,2,374,0,1,5.7,1,7,3,3,1,1
19,2.9,2,2,17,7,518,1,1,8.0,3,7,4,3,0,1
11,0.6,1,2,8,3,452,1,1,6.6,3,3,3,1,0,1
13,0.9,2,4,12,7,445,1,1,5.7,1,1,3,1,4,0
16,1.1,4,2,14,5,400,1,1,8.2,2,6,3,2,0,1
12,2.5,0,0,13,5,622,1,0,9.7,4,2,2,1,1,1
18,1.4,1,2,13,4,492,1,1,6.7,5,5,2,1,1,0
15,1.0,0,3,13,3,469,1,1,8.6,4,2,2,1,2,0
13,0.5,4,2,16,4,540,1,1,7.6,4,3,1,2,2,1
13,1.8,1,3,6,7,673,1,0,8.1,0,3,2,6,0,0
17,3.0,0,2,12,7,574,1,0,9.2,1,2,3,1,6,0
17,1.9,1,3,10,2,436,1,0,8.0,2,6,4,3,0,1
14,1.1,4,2,12,4,417,1,1,8.6,2,4,2,2,0,0
13,2.9,4,2,14,6,484,1,1,6.3,4,3,2,2,1,1
14,4.5,4,3,14,4,515,1,1,6.5,2,3,1,2,2,1
16,1.6,3,3,19,6,516,0,1,7.1,4,5,3,1,1,1
11,1.6,3,2,14,6,345,1,1,8.4,1,1,1,5,1,0
14,0.9,2,2,13,4,460,1,1,5.4,3,3,1,1,2,0
16,0.5,3,2,16,3,478,1,1,4.8,0,2,2,7,1,1
15,0.8,2,2,9,4,513,1,1,6.3,4,5,3,1,0,1
12,1.3,3,3,11,4,553,1,1,6.8,1,2,1,5,1,0
12,0.9,0,4,7,3,506,1,1,6.7,0,2,2,2,5,0
13,0.6,1,0,17,7,353,1,1,8.6,1,1,2,1,6,1
14,2.0,4,2,12,3,510,1,1,7.0,1,1,2,2,6,1
16,0.4,3,2,17,2,480,1,1,8.4,1,7,4,1,0,1
12,0.2,1,3,15,4,475,1,1,8.2,2,2,2,2,1,0
18,0.6,1,2,19,2,470,0,1,8.8,1,1,4,1,8,1
14,2.4,6,2,7,5,602,1,1,5.3,3,2,1,2,2,1
19,2.5,2,3,20,6,405,1,1,8.8,3,7,4,2,0,1
10,1.8,2,1,12,3,444,1,1,6.7,1,3,1,4,0,1
15,0.4,3,2,13,7,509,1,1,3.7,5,4,2,2,0,1
11,0.8,1,3,13,6,404,1,1,5.0,2,3,2,1,1,0
8,0.7,5,2,12,6,421,1,1,6.5,5,0,1,1,0,1
13,1.5,0,1,11,4,509,1,0,6.2,8,2,1,0,0,1
11,1.3,3,3,13,9,515,0,1,5.5,2,3,2,1,2,0
15,1.5,2,3,15,5,455,1,1,5.3,4,3,2,2,0,0
11,0.1,2,1,14,0,543,1,0,7.8,4,1,1,1,0,0
13,2.2,4,2,11,4,498,1,1,8.3,1,1,4,1,5,0
12,0.7,1,2,12,0,331,1,0,9.6,3,2,2,2,2,0
15,0.7,0,2,15,4,347,1,0,8.1,3,5,3,2,0,0
14,2.5,4,0,13,4,463,1,1,8.4,8,0,1,1,0,1
12,0.6,4,2,13,0,436,1,0,8.9,3,3,2,1,1,1
13,0.3,4,3,18,3,615,1,0,7.6,7,0,2,1,0,1
12,0.8,4,2,13,7,497,0,1,7.7,2,4,2,1,0,0
13,3.0,2,2,15,5,572,0,1,4.1,1,6,2,2,0,1
13,1.0,2,4,13,6,548,1,1,5.3,8,0,1,1,0,1
12,1.7,5,4,11,4,369,1,1,8.0,0,1,2,7,0,1
17,0.8,2,3,14,3,518,1,1,6.0,4,4,3,1,1,1
11,0.3,2,3,12,2,546,0,1,8.8,2,3,1,2,2,1
12,1.9,4,2,11,6,387,0,1,9.7,1,3,1,5,0,1
15,1.9,6,0,15,8,514,1,1,6.5,4,4,2,2,0,1
12,1.6,1,2,10,8,609,1,0,5.1,1,4,3,2,0,0
14,5.9,6,2,16,11,569,1,1,9.3,4,5,3,1,0,1
17,1.6,0,3,15,6,529,1,1,6.8,4,5,3,1,0,1
11,0.4,4,2,11,7,491,1,0,7.1,4,2,1,2,1,0
13,0.3,2,2,8,3,394,1,0,4.4,8,0,1,1,0,0
17,3.1,2,0,13,7,480,0,1,8.9,5,4,3,1,1,1
16,0.6,0,2,17,6,495,0,1,8.1,1,2,4,1,7,1
13,0.8,3,4,12,6,489,1,1,4.5,0,2,2,2,6,0
14,1.0,1,1,19,1,426,1,1,2.9,2,4,3,2,1,1
13,0.4,1,2,10,3,470,1,1,8.6,3,3,2,2,1,0
13,0.1,1,2,8,0,411,1,1,8.9,4,3,3,2,0,0
19,0.2,3,4,17,5,481,1,1,6.7,5,4,3,2,1,1
19,9.8,3,3,11,11,638,0,1,8.6,2,6,4,3,1,1
12,0.7,4,2,8,3,486,1,1,7.9,4,3,2,1,0,1
14,1.0,3,2,15,8,544,1,1,6.5,9,2,2,0,0,0
12,1.0,1,2,15,1,491,1,1,9.7,3,2,1,1,2,1
10,0.5,2,1,13,3,394,1,1,5.7,5,2,1,1,0,0
11,0.8,5,3,13,2,489,1,1,8.5,4,3,1,1,1,1
9,0.2,2,2,11,4,351,1,0,8.8,0,2,2,4,0,0
19,1.2,1,2,12,4,484,1,1,9.3,3,6,4,3,1,0
19,1.9,3,2,20,1,544,1,1,5.1,6,5,2,1,1,1
15,4.0,4,2,7,6,511,1,0,8.7,5,3,2,2,1,1
14,1.2,1,3,11,4,488,1,1,5.0,3,3,3,2,0,1
18,0.4,3,3,18,2,595,1,1,8.0,1,7,4,2,1,1
14,1.5,2,3,14,7,353,0,1,7.9,4,5,2,1,0,1
19,1.1,0,3,13,2,468,1,1,9.6,3,7,2,3,0,1
15,5.0,7,1,19,9,600,1,1,7.6,9,1,1,1,0,1
13,1.3,0,2,14,3,527,1,0,7.4,4,3,2,1,2,1
18,1.2,3,2,13,7,547,1,0,3.7,4,4,3,2,1,0
13,2.7,4,4,14,6,582,1,1,6.3,3,2,2,1,2,1
8,1.9,3,0,8,3,477,0,1,6.9,5,1,1,0,0,1
14,0.7,0,0,6,7,593,1,1,5.9,5,3,2,2,0,0
9,2.4,3,3,8,5,419,1,1,9.1,5,2,1,0,0,1
13,8.0,5,3,15,11,632,1,1,7.6,4,2,2,1,1,1
8,3.1,2,2,9,7,478,1,1,8.4,0,1,1,4,0,1
17,3.5,1,0,15,5,509,1,1,5.3,5,5,3,2,0,0
14,0.1,2,2,12,5,516,1,0,9.4,1,5,4,3,0,0
17,1.0,1,2,15,5,476,0,1,8.7,5,5,2,1,1,1
13,0.5,3,2,9,5,391,1,1,6.9,2,3,1,2,1,0
13,0.9,2,2,14,1,343,0,1,8.7,0,2,4,2,4,1
9,1.2,1,2,11,3,618,1,1,8.8,0,1,2,5,0,0
13,2.4,4,2,10,1,547,1,1,9.1,3,4,3,2,0,0
16,4.3,5,2,16,6,397,1,1,7.1,1,6,3,2,0,0
13,1.6,1,2,11,4,534,1,0,8.0,6,2,2,0,0,0
10,0.1,2,2,8,2,282,1,1,4.6,2,3,1,2,1,0
11,0.3,3,2,12,3,482,1,1,5.4,3,2,1,2,1,0
9,3.3,6,2,15,7,560,1,0,4.2,5,0,1,0,0,0
11,1.2,2,3,16,7,474,1,0,8.5,0,1,3,1,4,0
13,5.7,2,1,7,10,425,0,1,7.8,7,0,1,1,0,1
15,0.3,2,3,16,4,479,1,1,7.5,4,2,2,2,1,1
14,0.4,6,3,13,5,448,1,1,8.7,4,2,1,2,2,1
15,0.6,2,2,11,0,624,1,1,8.1,4,3,2,1,1,1
18,0.4,3,2,14,2,583,1,1,6.5,6,3,3,2,0,0
16,1.1,0,2,17,5,484,0,1,6.6,4,4,2,2,1,0
12,2.2,5,1,15,5,608,1,1,5.8,0,1,2,7,1,1
19,0.2,3,2,13,5,444,1,1,6.6,6,4,3,1,1,1
13,1.9,0,3,17,1,379,1,0,5.7,4,2,1,1,2,1
19,3.0,5,3,15,4,565,1,1,6.8,5,4,3,2,1,1
17,8.8,9,2,13,7,662,1,1,9.2,3,5,3,2,1,1
16,0.6,0,2,13,7,506,0,1,2.3,1,2,2,1,7,1
15,3.2,5,2,14,3,517,1,1,7.9,3,4,3,2,0,0
16,5.7,6,4,15,9,599,1,1,8.9,3,7,3,1,1,1
16,1.0,2,3,17,4,443,1,1,9.6,3,5,3,1,0,1
10,0.3,0,2,15,6,379,1,1,6.9,3,3,2,1,0,0
16,0.4,4,2,12,2,431,1,1,6.2,5,5,2,1,0,0
14,3.7,0,2,12,5,582,1,1,6.5,0,2,3,2,5,0
18,0.7,4,2,15,6,510,0,1,7.9,3,6,2,3,0,1
14,1.7,0,2,15,5,313,1,1,7.3,3,2,1,2,2,1
11,0.5,1,4,13,1,415,1,0,7.9,0,2,3,1,4,0
15,0.1,3,2,11,4,416,1,1,7.2,5,5,2,2,0,0
10,1.1,4,1,14,4,498,1,1,7.9,3,2,1,2,1,0
18,3.7,2,2,17,1,485,1,1,3.7,1,2,3,2,6,1
13,0.7,2,4,17,2,373,1,1,8.7,1,3,1,6,1,1
17,1.1,2,3,13,5,304,1,1,7.4,9,1,2,1,0,0
13,0.5,2,3,11,3,368,1,1,7.7,2,3,1,2,1,0
16,0.5,6,2,13,4,393,1,0,3.2,9,2,2,0,0,0
17,0.3,3,3,12,4,416,1,1,8.8,1,2,3,2,5,1
12,0.6,7,0,12,5,587,1,1,6.4,1,7,2,1,0,1
14,0.2,1,2,11,3,339,1,1,9.4,6,4,2,1,0,0
17,0.3,1,2,16,4,397,1,0,8.5,1,2,4,2,4,1
16,0.4,6,2,16,5,473,1,1,8.7,5,4,3,1,0,1
14,0.5,2,2,16,1,424,1,1,8.8,3,3,3,2,0,0
14,4.8,2,1,16,11,517,1,1,8.9,2,6,4,1,0,1
16,2.6,6,2,14,4,594,1,1,4.5,1,5,3,2,1,0
15,2.1,1,3,10,7,426,1,0,6.2,0,3,1,7,1,1
12,4.9,5,1,11,7,627,0,1,7.1,1,2,1,4,1,1
11,0.3,2,2,10,1,526,1,1,8.0,2,3,2,1,2,0
15,1.5,1,0,13,6,581,1,1,3.1,9,1,1,1,0,0
17,9.3,1,3,13,9,632,1,1,7.6,3,5,3,2,1,1
13,1.3,3,2,17,8,496,1,1,7.5,8,1,1,1,0,1
17,2.3,2,4,19,2,572,1,1,6.0,1,5,4,2,1,1
13,4.6,2,3,13,6,475,1,1,4.4,0,1,2,5,1,0
15,0.3,5,2,13,6,570,1,1,6.5,0,3,1,7,0,0
13,1.5,2,0,15,5,351,1,1,8.6,4,3,3,1,1,0
16,0.2,0,1,12,5,403,1,1,7.4,3,5,2,2,1,0
14,2.6,2,1,19,5,595,1,1,5.3,4,3,2,1,1,0
11,0.2,0,1,8,4,306,0,1,7.6,3,2,2,1,2,0
15,4.3,2,2,13,6,732,1,1,9.5,1,2,2,1,7,1
16,1.3,1,2,19,8,544,1,0,6.3,1,1,4,2,5,1
16,3.3,4,3,13,4,511,1,1,9.1,1,2,3,2,4,1
18,0.5,1,2,22,0,456,1,1,7.2,4,5,2,2,1,1
19,7.3,5,3,18,8,673,1,1,7.4,1,2,3,2,8,1
10,2.7,4,1,14,6,466,1,1,7.6,5,0,2,1,0,0
13,1.8,2,2,13,5,597,1,1,8.4,1,4,3,2,0,1
12,6.5,4,1,16,7,592,1,1,8.4,1,1,1,6,1,1
14,2.0,3,2,15,4,515,1,0,8.7,3,4,2,2,1,0
11,1.8,1,2,14,3,441,0,1,8.1,0,2,2,5,1,0
14,3.1,3,2,13,7,250,1,1,6.3,6,2,2,1,0,0
15,0.4,1,2,12,6,439,1,1,8.3,8,0,2,1,0,0
20,0.4,1,3,15,6,485,1,1,6.7,3,6,4,2,1,0
13,0.2,3,2,11,6,378,1,1,6.2,1,1,2,5,0,0
20,2.6,2,2,19,2,397,1,1,4.4,6,5,3,1,1,1
15,2.6,2,2,11,5,539,1,1,5.3,8,0,2,1,0,0
15,0.7,5,1,17,6,611,1,1,4.9,3,4,3,2,1,0
18,1.4,3,2,15,6,426,1,0,4.8,9,2,2,1,0,1
11,1.7,4,1,4,7,638,1,1,3.3,6,1,2,1,0,1
15,6.9,4,2,17,11,843,0,1,8.7,0,1,3,2,8,1
13,3.8,5,3,9,7,581,0,1,8.4,4,3,1,2,1,0
19,2.7,4,2,17,4,430,1,1,8.1,1,1,4,2,7,0
11,2.3,3,2,11,8,523,1,0,6.5,3,2,1,2,1,1
14,0.1,2,1,9,3,565,1,1,9.0,1,1,2,7,0,0
14,1.2,0,2,15,3,539,1,1,6.7,1,5,3,2,1,1
10,4.5,5,2,18,9,619,1,1,7.4,2,3,1,2,1,1
13,0.1,1,4,11,3,440,1,1,6.8,3,4,3,2,0,0
13,1.8,5,4,15,4,474,1,1,8.7,3,4,2,1,0,1
17,1.7,2,2,15,2,400,1,1,9.8,1,7,4,3,0,0
19,1.7,3,2,16,2,696,1,1,9.3,1,6,4,3,1,1
11,3.3,8,4,8,4,507,1,0,6.8,2,2,2,1,1,0
8,6.8,7,3,10,8,641,1,1,9.6,6,0,1,0,0,1
17,4.2,7,4,12,8,559,1,1,8.3,8,2,2,1,0,1
14,1.4,3,3,12,6,540,1,0,9.6,1,4,3,2,0,1
16,1.2,2,3,18,1,517,0,1,3.6,7,2,2,1,0,1
15,2.3,2,1,15,9,672,1,1,7.9,2,5,3,1,1,0
18,2.2,4,2,12,3,587,1,0,5.7,5,4,2,2,1,0
16,6.6,2,2,14,8,543,1,1,6.5,6,4,3,1,0,1
14,4.9,5,2,13,12,772,1,1,6.7,1,1,3,1,4,0
16,5.3,2,2,15,8,726,1,0,7.4,1,1,4,1,6,1
12,0.6,4,0,10,2,503,1,0,6.3,2,2,1,2,2,1
11,0.7,1,3,12,2,586,1,0,7.7,3,3,2,1,0,1
17,0.5,3,2,15,4,562,1,1,6.8,5,5,2,2,0,1
14,2.5,2,1,10,6,509,1,1,7.3,6,1,2,1,0,0
13,2.1,3,1,13,5,546,1,1,6.9,1,2,1,5,1,1
17,5.0,4,2,12,10,609,1,1,4.6,1,2,2,1,7,1
13,0.4,4,2,8,5,480,1,1,9.0,9,0,1,1,0,0
14,0.4,0,2,11,3,465,1,1,6.3,0,2,3,1,6,1
16,2.8,3,2,17,5,590,0,1,4.7,1,2,4,1,4,0
16,0.7,2,2,12,5,520,1,0,5.9,4,4,3,1,0,1
14,2.3,2,4,16,4,511,0,1,6.8,3,4,3,2,0,1
17,4.0,6,2,12,6,479,0,0,8.9,3,6,4,2,1,0
14,3.5,5,2,14,4,594,1,1,9.5,4,3,2,2,1,1
10,3.1,2,2,12,6,428,1,1,9.3,2,2,2,1,1,0
8,1.2,2,2,9,5,323,0,1,9.2,0,1,1,4,1,0
13,3.9,4,4,12,9,442,1,0,7.9,1,2,2,5,1,0
16,0.5,3,2,11,4,484,1,1,9.6,1,1,2,2,8,0
15,0.7,5,2,14,2,471,1,1,8.1,6,4,2,1,0,1
16,0.7,1,3,10,2,502,0,1,6.3,1,1,2,2,6,0
17,0.9,3,3,18,3,592,1,1,6.4,1,1,3,2,8,0
15,8.3,4,0,17,8,673,1,1,5.5,3,3,2,2,2,1
14,1.0,2,2,15,6,317,1,1,6.2,9,1,2,1,0,1
12,1.6,4,1,12,5,416,1,0,5.2,2,4,3,1,0,1
15,1.6,0,3,15,1,528,1,1,6.3,1,2,1,6,1,0
14,2.9,3,3,12,6,515,0,1,8.8,3,4,3,2,1,1
11,5.9,1,3,11,9,720,1,1,8.7,5,1,2,0,0,1
16,0.6,0,3,11,7,493,1,0,8.4,5,5,2,1,1,0
15,4.7,3,2,10,5,575,1,0,6.6,3,3,2,2,1,1
14,2.3,6,1,12,7,423,1,1,5.9,0,1,2,1,7,1
11,1.4,1,2,13,7,541,1,1,6.9,7,2,1,0,0,1
10,2.5,1,3,12,8,562,1,1,9.0,4,2,1,1,1,0
11,1.4,3,2,9,3,557,1,1,8.9,1,3,1,4,1,0
15,0.1,2,2,16,7,513,1,1,8.3,1,2,2,5,1,1
16,0.6,1,2,14,4,475,1,1,4.6,9,2,2,1,0,0
14,0.1,2,2,11,0,469,1,1,8.6,9,1,1,1,0,1
12,0.2,1,3,15,8,498,0,0,9.0,6,1,1,1,0,1
11,0.8,2,3,14,3,493,1,1,6.3,3,3,3,1,0,0
17,3.6,3,1,10,4,576,0,1,9.8,1,1,3,2,8,0
9,0.3,1,2,10,8,524,1,1,4.9,0,1,2,1,4,0
10,3.8,2,4,12,4,516,1,1,5.5,1,2,2,4,0,0
12,0.9,3,2,11,2,603,1,1,9.8,3,3,2,2,1,0
14,2.0,2,3,9,5,462,1,1,6.0,1,1,4,1,4,0
17,1.2,0,2,15,3,409,1,0,4.8,3,7,3,2,1,1
13,1.1,1,4,15,6,469,1,1,6.2,4,4,2,1,0,1
17,0.3,1,2,16,4,460,1,1,5.0,6,4,3,1,1,1
18,2.6,2,2,18,4,529,1,1,7.4,2,5,4,2,1,1
13,1.0,2,1,20,5,440,1,1,4.5,4,2,1,1,2,1
12,1.2,1,3,8,5,476,1,0,8.2,4,3,2,1,0,1
12,3.0,4,3,12,8,561,1,0,7.5,4,2,2,1,2,1
13,2.8,1,2,6,3,687,1,0,7.2,7,0,2,1,0,0
14,3.0,7,2,17,6,474,1,1,4.5,3,4,3,2,0,1
16,0.7,3,1,20,1,502,1,0,8.0,0,2,3,2,5,1
12,0.1,2,2,7,2,438,1,1,6.6,0,1,3,2,4,0
16,3.5,3,4,13,6,508,0,1,7.3,1,2,2,2,7,1
15,0.7,5,3,21,4,472,1,1,4.1,9,2,1,1,0,1
16,0.2,1,2,16,7,463,1,0,2.4,3,4,3,2,0,1
15,4.5,3,1,10,10,460,1,1,5.8,0,2,4,2,6,1
16,2.3,3,3,11,6,537,1,1,9.2,2,5,3,1,1,1
13,0.5,1,4,18,1,328,1,1,8.9,7,2,2,1,0,1
16,1.8,5,2,16,2,357,1,1,8.2,4,2,2,2,2,1
13,2.5,2,2,15,2,513,0,1,9.7,1,5,2,2,0,1
15,0.5,6,2,12,7,525,1,1,4.1,3,5,3,2,0,1
18,14.4,8,2,12,14,881,1,1,7.0,1,2,4,1,8,0
11,0.9,2,0,11,5,614,1,1,6.1,2,4,2,2,0,0
10,6.9,3,3,14,8,691,1,1,7.1,5,2,2,0,0,1
13,1.2,6,2,17,4,441,0,1,6.0,1,7,3,1,0,1
12,0.6,1,2,9,1,528,0,1,8.4,5,1,2,0,0,0
15,0.9,3,2,11,3,599,1,1,6.5,4,4,3,2,0,0
13,1.3,5,3,15,5,581,0,1,7.0,4,3,2,2,1,0
17,0.8,3,2,18,4,453,1,0,8.1,5,3,3,2,0,0
16,6.2,5,0,21,9,652,1,1,7.0,6,4,3,1,0,1
13,4.2,4,4,15,8,595,0,0,9.1,3,5,2,2,0,1
17,0.1,2,2,17,4,577,1,1,5.5,5,5,3,2,0,1
14,3.0,2,2,11,6,476,1,1,7.3,3,3,2,1,1,0
13,1.0,1,1,13,6,527,1,1,3.9,1,2,1,6,0,0
14,4.0,2,3,10,5,589,1,1,6.7,1,1,3,2,4,1
13,0.3,2,2,14,6,457,1,1,6.1,4,2,2,1,1,0
13,4.2,1,2,12,4,544,1,1,4.2,0,1,2,2,4,1
12,1.5,3,0,10,6,477,1,1,8.8,3,4,3,1,0,0
15,1.5,1,2,19,5,569,1,1,4.9,9,2,1,0,0,1
20,0.7,2,3,15,4,318,1,1,9.4,2,6,4,3,1,1
16,6.4,5,2,6,6,511,0,1,8.3,1,4,4,3,0,1
18,3.3,4,3,16,6,524,1,1,6.8,6,5,3,1,0,1
17,1.3,1,3,14,3,409,1,1,6.6,3,5,3,2,1,1
18,4.2,1,4,12,10,469,1,1,7.5,3,7,4,2,1,0
13,0.7,3,1,10,5,378,1,1,5.3,2,3,2,1,2,0
13,1.1,2,2,15,4,588,1,1,5.8,3,3,1,1,2,0
13,2.5,1,2,15,5,453,1,1,7.2,2,3,2,1,1,0
12,2.8,1,2,12,5,618,1,1,8.1,3,2,2,1,1,0
17,2.7,1,2,16,5,455,1,1,9.4,2,6,2,3,0,0
17,2.9,2,2,11,4,502,0,1,6.5,6,5,2,2,1,1
11,0.3,3,2,11,4,416,1,0,6.6,2,3,1,1,1,1
13,2.8,4,0,16,3,540,0,0,9.1,2,3,1,1,2,0
14,2.1,3,3,10,5,555,1,1,7.6,3,5,2,2,1,1
12,0.8,1,0,7,4,495,1,1,7.7,3,2,2,2,1,0
14,0.2,2,3,11,4,531,1,1,8.1,2,4,2,1,1,1
14,1.3,1,2,7,4,492,1,0,7.5,1,1,2,6,0,0
16,1.1,1,2,14,7,602,1,1,5.2,6,4,3,1,0,0
15,0.8,2,3,20,4,515,1,0,5.6,9,0,2,0,0,1
15,2.1,6,2,14,4,309,0,1,6.9,1,1,4,2,5,1
14,1.1,3,2,15,6,530,1,1,9.8,0,1,2,7,0,0
13,4.5,1,3,14,6,506,1,0,9.6,4,2,2,2,2,1
12,2.1,3,1,13,8,303,0,1,8.4,4,2,2,1,0,0
10,2.4,4,3,10,8,536,1,1,6.3,0,1,2,4,0,0
13,1.4,4,2,11,4,555,0,1,9.5,2,2,2,1,2,0
11,0.9,2,2,7,4,489,1,1,9.7,2,3,1,1,1,0
18,7.8,4,2,19,11,523,0,1,6.7,1,7,4,2,0,1
12,3.2,1,2,10,6,488,1,0,9.0,4,2,1,1,1,0
14,3.9,3,2,14,6,552,1,1,7.3,0,1,2,2,7,1
13,1.8,2,2,17,5,548,1,0,6.9,4,2,1,2,2,1
14,1.4,1,3,9,3,374,0,1,7.2,4,3,2,2,0,0
14,1.1,1,2,13,7,612,1,0,6.3,2,3,2,1,2,0
14,2.7,0,4,14,3,479,1,1,9.1,0,1,2,2,6,1
14,0.9,3,1,12,2,626,1,1,9.1,3,3,3,2,1,0
10,0.7,2,2,9,6,363,1,1,8.3,4,2,1,0,0,1
14,0.8,0,3,13,5,557,1,0,3.9,5,4,2,2,0,0
15,0.1,2,2,18,0,379,0,1,8.0,9,1,1,1,0,1
14,1.7,2,3,13,5,531,1,0,2.2,3,4,3,3,0,1
12,0.0,0,4,13,5,534,1,1,8.1,1,2,2,6,0,1
8,5.8,8,4,9,10,708,1,0,6.9,0,1,2,4,0,1
15,3.0,3,2,15,5,431,1,1,8.7,7,1,2,1,0,0
11,11.6,7,2,12,13,727,1,1,6.6,2,2,1,2,2,1
15,0.6,4,3,8,2,346,1,1,8.5,4,4,3,1,0,0
13,2.3,4,3,16,7,364,0,0,9.7,0,1,2,7,0,1
15,1.9,3,2,10,5,498,1,1,9.8,8,2,1,1,0,1
15,0.7,0,1,15,6,509,1,1,9.7,5,4,3,2,0,1
13,1.2,1,2,9,5,604,1,1,7.5,1,5,4,1,0,1
13,4.0,4,1,14,6,388,1,1,3.7,9,1,1,0,0,1
11,0.8,0,2,10,3,466,1,0,4.7,3,2,1,2,1,0
14,0.9,5,4,16,7,411,1,1,6.5,1,2,2,2,4,1
13,0.6,3,2,9,5,623,1,0,7.8,4,2,2,1,1,0
12,0.9,3,2,14,4,468,1,1,7.4,2,4,2,1,1,1
15,0.6,1,2,10,7,426,1,0,8.5,4,2,2,1,2,0
11,2.5,3,2,14,3,563,0,0,8.0,3,2,1,2,1,1
11,0.7,3,2,10,2,476,1,1,9.4,2,2,1,2,2,0
16,0.2,4,0,12,5,570,1,1,8.4,1,1,3,2,5,1
14,1.2,3,3,8,4,539,1,1,6.6,3,4,2,2,0,0
12,0.5,3,2,14,0,486,1,1,8.5,3,3,1,2,1,1
16,5.3,5,2,13,9,613,1,1,5.4,4,4,2,2,0,1
11,3.2,3,2,15,6,578,1,1,4.8,3,3,3,1,0,0
9,0.7,1,2,13,6,440,1,0,9.1,2,2,1,1,2,1
14,0.9,4,2,13,3,551,1,1,9.8,1,2,2,1,4,0
15,0.7,5,2,14,4,486,1,0,6.5,6,5,2,1,0,0
13,2.0,1,2,18,7,430,1,1,6.6,2,3,2,2,2,0
13,0.2,4,3,15,5,382,1,1,5.2,1,7,3,1,0,0
12,1.3,1,3,15,6,445,1,1,6.0,7,2,2,0,0,1
12,2.2,2,4,14,4,520,1,1,9.3,4,3,2,1,1,0
14,0.4,1,3,14,0,553,0,1,7.6,7,0,2,1,0,1
15,3.3,2,2,19,3,550,1,1,6.2,1,1,2,7,1,1
12,0.3,2,3,19,5,581,1,1,8.7,7,1,2,1,0,1
16,0.1,2,3,12,7,488,0,1,8.4,2,7,3,3,0,1
14,5.7,8,4,16,12,583,1,1,6.4,1,2,1,5,1,1
11,0.1,1,2,12,6,483,1,1,8.8,4,2,1,2,1,1
18,0.5,1,2,11,7,407,1,0,7.1,3,7,2,2,0,1
12,1.2,4,2,14,5,574,0,1,5.9,0,2,1,6,1,0
18,1.2,0,2,16,2,514,1,1,5.6,9,2,2,1,0,1
15,3.8,4,2,15,4,527,1,1,8.6,5,3,2,2,0,1
12,3.5,7,2,19,3,538,1,1,4.4,1,1,1,6,0,1
11,0.8,1,2,12,2,415,1,1,5.6,7,0,2,0,0,0
11,2.6,3,2,9,9,452,1,0,6.4,7,1,1,1,0,1
11,3.2,7,2,11,4,553,0,1,7.6,4,2,1,2,1,1
12,1.0,2,1,5,6,478,1,1,4.7,4,3,2,2,0,1
17,2.2,4,2,11,7,311,1,1,8.6,3,6,2,3,0,1
13,0.2,1,2,16,4,506,0,1,7.2,7,0,2,1,0,0
17,0.1,1,3,17,8,442,1,1,7.0,6,5,3,1,1,1
12,1.7,4,2,10,4,447,0,1,9.6,2,3,1,2,2,0
8,0.2,2,2,16,5,385,1,0,4.7,4,1,1,1,0,1
10,3.6,2,2,15,5,608,1,1,7.3,6,1,1,1,0,1
16,0.6,0,2,17,5,549,1,0,8.5,8,2,1,1,0,1
11,2.5,3,2,9,4,479,1,0,6.8,1,2,2,1,4,1
12,0.1,2,2,13,2,560,0,1,5.3,2,3,2,2,2,1
13,3.3,5,1,12,6,516,1,1,8.2,3,3,2,1,0,1
13,0.6,1,3,10,3,460,1,0,7.5,2,4,4,1,0,0
17,0.7,2,0,18,0,453,1,0,8.5,1,2,3,1,8,1
15,7.8,4,2,12,10,457,1,1,5.6,0,1,4,1,5,0
11,0.7,1,3,14,4,426,1,1,5.2,4,2,1,1,2,0
13,0.6,3,2,15,3,399,1,0,7.9,4,2,2,1,2,0
16,5.4,8,3,15,2,609,1,1,6.9,1,7,3,3,0,0
13,2.6,3,2,10,5,643,1,1,4.3,1,4,2,2,0,0
18,0.5,3,2,13,1,543,1,1,6.5,1,2,4,1,6,1
16,2.7,4,2,14,3,528,1,1,7.8,0,1,4,1,8,1
14,0.1,0,2,19,4,505,0,1,9.1,0,1,1,7,1,0
17,0.1,0,3,14,1,505,1,1,6.4,4,4,3,2,0,1
16,3.2,5,2,14,6,462,1,1,7.0,1,2,2,2,7,1
13,0.6,1,2,10,2,625,1,1,9.3,6,2,2,1,0,1
18,0.2,1,0,10,0,546,1,0,8.3,3,7,4,2,1,0
12,2.0,4,2,11,3,406,1,1,8.5,6,2,1,1,0,1
10,1.6,1,2,10,5,527,1,1,5.5,4,0,2,1,0,0
14,0.6,3,1,10,3,566,1,1,6.0,3,6,2,1,1,1
